pair_id,complex_document_id,simple_document_id,domain,corpus,simple_url,complex_url,simple_level,complex_level,simple_location_html,complex_location_html,simple_location_txt,complex_location_txt,alignment_location,simple_author,complex_author,simple_title,complex_title,license,last_access,language_level_original,license_summary,original,simplification
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,"Was ist das, was ich von dir höre?",Was soll ich tun?
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,{Denn Mein Herr wird mir die Verwaltung nehmen.,Mein Herr wird mich entlassen.
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,{Denn Mein Herr wird mir die Verwaltung nehmen.,Der Herr wird mich entlassen.
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Wieviel schuldest du meinem Herrn?,Der Verwalter sagte zu dem ersten Mann: Wieviel schuldest du dem Herrn?
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Hundert Bat Öl.,Der Mann sagte: 100 Fässer Öl.
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Hundert Bat Öl.,50 Fässer Öl.
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Darauf sprach er zum nächsten: Wieviel {aber schuldest du?,Der Verwalter sagt zu dem nächsten Mann: Wieviel schuldest du dem Herrn?
238,238-1,238-0,,bible_workin_progress,https://offene-bibel.de/wiki/Lukas_16_in_Leichter_Sprache,https://offene-bibel.de/wiki/Lukas_16,A1,C2,data/bible_workin_progress/html/simple_87.html,data/bible_workin_progress/html/complex_87.html,data/bible_workin_progress/txt/simple_87.txt,data/bible_workin_progress/txt/complex_87.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Lukas 16 in Leichter Sprache – Die Offene Bibel,Lukas 16 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Hundert Kor Weizen.,Der Mann sagte: 100 Säcke Weizen.
170,170-1,170-0,,bible_workin_progress,https://offene-bibel.de/wiki/Genesis_12_in_Leichter_Sprache,https://offene-bibel.de/wiki/Genesis_12,A1,C2,data/bible_workin_progress/html/simple_33.html,data/bible_workin_progress/html/complex_33.html,data/bible_workin_progress/txt/simple_33.txt,data/bible_workin_progress/txt/complex_33.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Genesis 12 in Leichter Sprache – Die Offene Bibel,Genesis 12 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Und JHWH sprach zu Abram:,Und Jahwe sprach zu Abram: Geh weg: Verlasse dein Land.
170,170-1,170-0,,bible_workin_progress,https://offene-bibel.de/wiki/Genesis_12_in_Leichter_Sprache,https://offene-bibel.de/wiki/Genesis_12,A1,C2,data/bible_workin_progress/html/simple_33.html,data/bible_workin_progress/html/complex_33.html,data/bible_workin_progress/txt/simple_33.txt,data/bible_workin_progress/txt/complex_33.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Genesis 12 in Leichter Sprache – Die Offene Bibel,Genesis 12 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,{und Damals waren die Kanaaniter im Land.,Verlasse dein Land.
170,170-1,170-0,,bible_workin_progress,https://offene-bibel.de/wiki/Genesis_12_in_Leichter_Sprache,https://offene-bibel.de/wiki/Genesis_12,A1,C2,data/bible_workin_progress/html/simple_33.html,data/bible_workin_progress/html/complex_33.html,data/bible_workin_progress/txt/simple_33.txt,data/bible_workin_progress/txt/complex_33.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Genesis 12 in Leichter Sprache – Die Offene Bibel,Genesis 12 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Und es war eine Hungersnot im Land.,Verlasse dein Land.
170,170-1,170-0,,bible_workin_progress,https://offene-bibel.de/wiki/Genesis_12_in_Leichter_Sprache,https://offene-bibel.de/wiki/Genesis_12,A1,C2,data/bible_workin_progress/html/simple_33.html,data/bible_workin_progress/html/complex_33.html,data/bible_workin_progress/txt/simple_33.txt,data/bible_workin_progress/txt/complex_33.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Genesis 12 in Leichter Sprache – Die Offene Bibel,Genesis 12 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Und es war eine Hungersnot im Land.,Ich zeige dir ein neues Land.
291,291-1,291-0,,bible_workin_progress,https://offene-bibel.de/wiki/Markus_2_in_Leichter_Sprache,https://offene-bibel.de/wiki/Markus_2,A1,C2,data/bible_awaiting_proof/html/simple_39.html,data/bible_awaiting_proof/html/complex_39.html,data/bible_awaiting_proof/txt/simple_39.txt,data/bible_awaiting_proof/txt/complex_39.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Markus 2 in Leichter Sprache – Die Offene Bibel,Markus 2 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Danach ging Jesus wieder hinaus ans Meer.,Er geht wieder ans Meer.
265,265-1,265-0,,bible_workin_progress,https://offene-bibel.de/wiki/Markus_10_in_Leichter_Sprache,https://offene-bibel.de/wiki/Markus_10,A1,C2,data/bible_awaiting_proof/html/simple_36.html,data/bible_awaiting_proof/html/complex_36.html,data/bible_awaiting_proof/txt/simple_36.txt,data/bible_awaiting_proof/txt/complex_36.txt,, Offene Bibel e.V. - offene-bibel.de, Offene Bibel e.V. - offene-bibel.de,Markus 10 in Leichter Sprache – Die Offene Bibel,Markus 10 – Die Offene Bibel,CC BY-SA 3.0,2022-08-26,,CC BY-SA 3.0,Der Mann entgegnete:,Der Menschen·sohn wird an die obersten Priester und Schriftgelehrten ausgeliefert.
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,"1867 zog die Familie nach München, wo Max das angesehene Maximiliansgymnasium besuchte.","1867 zog die Familie Planck nach München, wo Max das Gymnasium besuchte."
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,Er spielte Cello und Klavier.,"Er sang gern, spielte Cello und Klavier."
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,"Deshalb dachte er darüber nach, Musik zu studieren, entschied sich aber für das Fach Physik.","Zuerst dachte er darüber nach, Musik zu studieren, entschied sich aber für das Fach Physik."
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,"Für ein Jahr studierte er an der Friedrich-Wilhelms-Universität in Berlin, wo er später promovierte. Max Planck war zunächst Professor in seiner Geburtsstadt Kiel und wechselte dann nach Berlin.",Er studierte an der Ludwig-Maximilians-Universität in München und der Friedrich-Wilhelms-Universität in Berlin.
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,Max Planck war zunächst Professor in seiner Geburtsstadt Kiel und wechselte dann nach Berlin.,Später war er als Professor in Kiel und Berlin tätig.
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,"Er hatte erkannt, dass elektromagnetische Strahlung nicht kontinuierlich ausgesendet wird, sondern in kleinen Energiepaketen, den sogenannten Quanten.","Max Planck fand während seiner Forschung heraus, dass elektromagnetische Strahlung nicht konstant ist. Sie besteht aus kleinen Energiepaketen, den Quanten."
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,Am 14. Dezember 1900 stellte er auf der Sitzung der Deutschen Physikalischen Gesellschaft seine Quantentheorie vor.,Am 14. Dezember 1900 stellte er seine Theorie vor.
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,Dieser Tag gilt als Geburtsstunde der Quantenphysik und der Beginn der modernen Physik.,Dieser Tag gilt als Geburtsstunde der Quantenphysik.
509,509-1,509-0,,alumniportal-DE-2021,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/lesetexte-sprachniveau-a1-a2/online-deutsch-lernen-uebungen-max-planck-a,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/lesetexte/b1-b2/online-deutsch-lernen-uebungen-max-planck-b,A2,B2,data/alumniportal-DE-2021/html/simple_11.html,data/alumniportal-DE-2021/html/complex_11.html,data/alumniportal-DE-2021/txt/simple_11.txt,data/alumniportal-DE-2021/txt/complex_11.txt,,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Kooperation Alumniportal Deutschland - Max Planck – der Begründer der Quantenphysik,Übungen Max Planck A1 - A2 - Alumniportal Deutschland,Übungen Max Planck B1 - B2 - Alumniportal Deutschland,CC BY 4.0,2021-03-29,,CC BY 4.0,Nach ihrer Vorstellung wurde die Quantentheorie heftig diskutiert.,Die Quantentheorie wurde viel diskutiert.
